Date,Open,High,Low,Close,AdjClose,Volume
2018-05-18,10209.299805,10221.000000,10088.400391,10112.400391,10112.400391,249545800
2018-05-21,10155.200195,10155.900391,10055.799805,10066.500000,10066.500000,110379200
2018-05-22,10081.500000,10156.400391,10060.799805,10138.799805,10138.799805,145394700
2018-05-23,10101.799805,10101.799805,9957.799805,10025.000000,10025.000000,157919000
2018-05-24,10045.500000,10092.500000,9964.000000,9996.000000,9996.000000,155881200
2018-05-25,10031.000000,10053.099609,9722.799805,9826.500000,9826.500000,298273900
2018-05-28,9891.400391,9921.400391,9732.599609,9764.400391,9764.400391,155744000
2018-05-29,9668.400391,9668.400391,9447.599609,9521.299805,9521.299805,364026100
2018-05-30,9553.000000,9618.299805,9477.200195,9566.200195,9566.200195,283877200
2018-05-31,9625.099609,9649.000000,9400.299805,9465.500000,9465.500000,355887300
2018-06-01,9544.700195,9677.500000,9529.000000,9632.400391,9632.400391,238950800
2018-06-04,9716.299805,9830.700195,9686.799805,9750.299805,9750.299805,193668500
2018-06-05,9730.599609,9812.900391,9686.400391,9686.400391,9686.400391,183418200
2018-06-06,9702.700195,9793.799805,9654.400391,9791.599609,9791.599609,202426600
2018-06-07,9844.200195,9940.599609,9814.799805,9829.000000,9829.000000,190777600
2018-06-08,9762.700195,9772.200195,9713.200195,9746.299805,9746.299805,176047100
2018-06-11,9835.000000,9915.200195,9799.099609,9898.299805,9898.299805,199952400
2018-06-12,9940.599609,9961.599609,9901.599609,9914.400391,9914.400391,158176100
2018-06-13,9900.200195,9923.900391,9838.299805,9899.099609,9899.099609,172849800
2018-06-14,9862.400391,9973.900391,9836.500000,9957.700195,9957.700195,180248400
2018-06-15,9980.099609,9985.900391,9798.900391,9851.000000,9851.000000,377069300
2018-06-18,9818.000000,9859.500000,9717.000000,9769.400391,9769.400391,145639000
2018-06-19,9656.599609,9782.599609,9598.500000,9755.400391,9755.400391,172889800
2018-06-20,9835.000000,9876.799805,9788.900391,9788.900391,9788.900391,164700200
2018-06-21,9824.400391,9844.000000,9683.400391,9702.099609,9702.099609,161703000
2018-06-22,9738.900391,9799.500000,9724.900391,9792.099609,9792.099609,155310100
2018-06-25,9711.400391,9737.900391,9617.900391,9617.900391,9617.900391,151252400
2018-06-26,9670.299805,9699.799805,9619.099609,9637.400391,9637.400391,158746500
2018-06-27,9636.599609,9723.900391,9506.599609,9658.599609,9658.599609,182574800
2018-06-28,9603.599609,9669.200195,9541.900391,9589.000000,9589.000000,144694900
2018-06-29,9671.099609,9741.299805,9620.299805,9622.700195,9622.700195,200359300
2018-07-02,9526.299805,9591.000000,9443.500000,9558.299805,9558.299805,153110800
2018-07-03,9591.599609,9693.400391,9556.099609,9660.900391,9660.900391,134418700
2018-07-04,9643.799805,9767.200195,9642.799805,9757.500000,9757.500000,137321600
2018-07-05,9773.500000,9919.500000,9773.500000,9866.200195,9866.200195,184522600
2018-07-06,9905.000000,9926.900391,9833.200195,9905.000000,9905.000000,166583400
2018-07-09,9923.500000,9971.599609,9912.700195,9927.000000,9927.000000,130079800
2018-07-10,9935.599609,9938.000000,9873.299805,9889.299805,9889.299805,147677900
2018-07-11,9822.500000,9833.400391,9733.599609,9733.599609,9733.599609,175886600
2018-07-12,9774.799805,9784.799805,9694.400391,9767.400391,9767.400391,128896600
2018-07-13,9807.500000,9807.500000,9717.599609,9734.799805,9734.799805,132524900
2018-07-16,9733.599609,9781.099609,9697.099609,9716.900391,9716.900391,113168400
2018-07-17,9716.400391,9759.500000,9643.900391,9719.400391,9719.400391,175052500
2018-07-18,9739.099609,9753.200195,9672.700195,9753.200195,9753.200195,143477800
2018-07-19,9748.900391,9796.700195,9696.200195,9721.099609,9721.099609,147188300
2018-07-20,9710.400391,9751.299805,9654.299805,9724.799805,9724.799805,162179600
2018-07-23,9699.700195,9747.599609,9661.400391,9726.099609,9726.099609,116977600
2018-07-24,9775.900391,9820.099609,9753.900391,9773.099609,9773.099609,160661400
2018-07-25,9769.799805,9771.700195,9686.200195,9703.099609,9703.099609,149288900
2018-07-26,9741.200195,9789.700195,9732.500000,9780.000000,9780.000000,184755200
2018-07-27,9781.599609,9896.000000,9775.900391,9867.900391,9867.900391,230693900
2018-07-30,9827.900391,9905.299805,9825.099609,9854.099609,9854.099609,140605100
2018-07-31,9846.200195,9924.400391,9843.500000,9870.700195,9870.700195,203079100
2018-08-01,9871.099609,9902.299805,9795.099609,9799.299805,9799.299805,136278200
2018-08-02,9765.900391,9783.799805,9666.599609,9698.200195,9698.200195,196964000
2018-08-03,9710.299805,9762.700195,9671.200195,9739.799805,9739.799805,146427500
2018-08-06,9758.400391,9788.400391,9699.299805,9722.700195,9722.700195,114093700
2018-08-07,9751.799805,9813.599609,9743.400391,9772.799805,9772.799805,101972500
2018-08-08,9763.900391,9794.000000,9700.400391,9747.099609,9747.099609,107985900
2018-08-09,9745.200195,9756.700195,9693.200195,9754.599609,9754.599609,108327800
2018-08-10,9669.599609,9675.599609,9557.400391,9602.099609,9602.099609,224945200
2018-08-13,9543.799805,9558.400391,9475.099609,9530.400391,9530.400391,177470700
2018-08-14,9574.799805,9596.299805,9476.900391,9507.000000,9507.000000,164122900
2018-08-15,9537.000000,9547.599609,9339.500000,9386.799805,9386.799805,163614400
2018-08-16,9440.799805,9458.900391,9384.700195,9427.400391,9427.400391,138149500
2018-08-17,9450.299805,9457.000000,9357.599609,9417.299805,9417.299805,141114900
2018-08-20,9448.900391,9512.500000,9437.099609,9468.599609,9468.599609,95322000
2018-08-21,9465.900391,9591.000000,9459.400391,9549.000000,9549.000000,110664100
2018-08-22,9535.500000,9595.400391,9512.400391,9580.200195,9580.200195,114116300
2018-08-23,9592.500000,9630.200195,9556.200195,9567.299805,9567.299805,93554900
2018-08-24,9559.700195,9625.799805,9559.700195,9589.500000,9589.500000,99415000
2018-08-27,9631.599609,9662.700195,9596.200195,9659.799805,9659.799805,79600000
2018-08-28,9667.599609,9671.099609,9598.400391,9606.500000,9606.500000,114910500
2018-08-29,9585.700195,9597.099609,9502.299805,9569.500000,9569.500000,104423100
2018-08-30,9546.099609,9574.099609,9445.099609,9467.599609,9467.599609,144314100
2018-08-31,9466.299805,9470.599609,9375.099609,9399.099609,9399.099609,172662900
2018-09-03,9387.700195,9421.599609,9356.099609,9376.099609,9376.099609,89353100
2018-09-04,9414.700195,9436.099609,9308.700195,9376.299805,9376.299805,159837500
2018-09-05,9353.200195,9377.599609,9301.299805,9301.299805,9301.299805,180705200
2018-09-06,9267.700195,9291.799805,9208.200195,9208.700195,9208.700195,160949600
2018-09-07,9209.200195,9237.900391,9111.099609,9171.200195,9171.200195,162079000
2018-09-10,9173.000000,9300.900391,9161.000000,9270.799805,9270.799805,144735800
2018-09-11,9301.099609,9302.500000,9211.799805,9284.099609,9284.099609,122171200
2018-09-12,9286.500000,9319.700195,9248.700195,9306.799805,9306.799805,130324000
2018-09-13,9308.000000,9387.099609,9296.700195,9329.200195,9329.200195,159385300
2018-09-14,9359.400391,9378.299805,9324.200195,9365.299805,9365.299805,132227500
2018-09-17,9350.299805,9434.400391,9349.900391,9404.599609,9404.599609,147148400
2018-09-18,9406.700195,9453.599609,9385.799805,9447.500000,9447.500000,141909700
2018-09-19,9464.400391,9502.900391,9422.400391,9486.299805,9486.299805,205653800
2018-09-20,9489.500000,9607.000000,9488.299805,9583.700195,9583.700195,232060300
2018-09-21,9614.299805,9665.400391,9563.299805,9590.400391,9590.400391,408472800
2018-09-24,9549.900391,9586.000000,9499.900391,9512.799805,9512.799805,142107200
2018-09-25,9524.799805,9568.000000,9480.400391,9493.599609,9493.599609,141858900
2018-09-26,9519.599609,9530.299805,9471.099609,9524.799805,9524.799805,136920500
2018-09-27,9492.500000,9542.799805,9406.799805,9527.500000,9527.500000,151514500
2018-09-28,9468.000000,9468.900391,9299.599609,9389.200195,9389.200195,243629600
2018-10-01,9384.299805,9475.200195,9367.599609,9407.000000,9407.000000,155283900
2018-10-02,9349.099609,9356.099609,9285.099609,9305.500000,9305.500000,187248100
2018-10-03,9360.599609,9424.700195,9300.799805,9361.099609,9361.099609,156817500
2018-10-04,9349.000000,9378.700195,9304.700195,9314.500000,9314.500000,170694500
2018-10-05,9318.099609,9318.099609,9239.900391,9253.900391,9253.900391,133292600
2018-10-08,9227.099609,9243.000000,9167.400391,9199.200195,9199.200195,140669500
2018-10-09,9231.700195,9283.299805,9136.200195,9260.500000,9260.500000,171340200
2018-10-10,9243.200195,9273.000000,9158.799805,9162.900391,9162.900391,177151900
2018-10-11,9018.400391,9121.000000,8970.799805,9007.900391,9007.900391,238991600
2018-10-12,9094.700195,9098.099609,8897.500000,8902.000000,8902.000000,168952300
2018-10-15,8883.099609,8936.500000,8849.400391,8923.700195,8923.700195,169650800
2018-10-16,8967.799805,9096.799805,8934.000000,9074.700195,9074.700195,200179100
2018-10-17,9113.400391,9140.299805,8967.099609,8997.200195,8997.200195,185707600
2018-10-18,8970.700195,9063.799805,8887.900391,8889.599609,8889.599609,313573200
2018-10-19,8874.700195,8960.200195,8768.599609,8892.099609,8892.099609,349736000
2018-10-22,8997.700195,9013.099609,8796.299805,8806.500000,8806.500000,197331300
2018-10-23,8715.400391,8781.900391,8681.700195,8726.099609,8726.099609,249657200
2018-10-24,8767.000000,8805.500000,8677.400391,8677.400391,8677.400391,201042600
2018-10-25,8639.500000,8797.900391,8637.500000,8785.200195,8785.200195,253389100
2018-10-26,8746.099609,8746.099609,8627.599609,8730.400391,8730.400391,234582300
2018-10-29,8775.700195,8882.700195,8752.900391,8821.200195,8821.200195,184715100
2018-10-30,8849.500000,8874.000000,8776.200195,8806.099609,8806.099609,194834000
2018-10-31,8911.500000,8962.599609,8883.799805,8893.500000,8893.500000,299960800
2018-11-01,8882.500000,8985.299805,8875.799805,8954.799805,8954.799805,169058700
2018-11-02,9058.700195,9073.500000,8976.500000,8993.000000,8993.000000,173424100
2018-11-05,9005.400391,9065.299805,9002.200195,9010.700195,9010.700195,142754200
2018-11-06,9002.299805,9013.099609,8911.299805,8988.900391,8988.900391,146180800
2018-11-07,9165.200195,9174.200195,9117.700195,9167.900391,9167.900391,249729100
2018-11-08,9182.700195,9232.299805,9147.799805,9177.000000,9177.000000,147221000
2018-11-09,9117.700195,9156.799805,9079.700195,9134.799805,9134.799805,203274000
2018-11-12,9174.799805,9180.599609,9068.299805,9076.299805,9076.299805,141480000
2018-11-13,9097.200195,9163.299805,9074.500000,9145.400391,9145.400391,153897400
2018-11-14,9097.799805,9176.400391,9036.700195,9106.599609,9106.599609,139660600
2018-11-15,9133.700195,9189.799805,9018.599609,9073.500000,9073.500000,184704800
2018-11-16,9111.599609,9131.500000,9015.900391,9056.799805,9056.799805,202082100
2018-11-19,9073.799805,9138.299805,9006.299805,9006.299805,9006.299805,123709000
2018-11-20,8970.700195,8977.000000,8829.599609,8866.500000,8866.500000,176400500
2018-11-21,8905.700195,8979.200195,8896.299805,8960.599609,8960.599609,145074500
2018-11-22,8917.400391,8947.599609,8878.700195,8906.200195,8906.200195,118001300
2018-11-23,8903.200195,8951.099609,8867.700195,8916.700195,8916.700195,94332900
2018-11-26,8984.000000,9104.599609,8984.000000,9091.200195,9091.200195,173686100
2018-11-27,9091.700195,9156.400391,9033.000000,9085.599609,9085.599609,173492800
2018-11-28,9120.400391,9163.099609,9096.799805,9102.700195,9102.700195,148526900
2018-11-29,9168.900391,9199.599609,9080.700195,9098.900391,9098.900391,145113100
2018-11-30,9112.400391,9117.799805,9046.200195,9077.200195,9077.200195,207833400
2018-12-03,9239.799805,9262.099609,9159.099609,9179.599609,9179.599609,167657400
2018-12-04,9148.500000,9170.799805,9057.700195,9061.700195,9061.700195,164515000
2018-12-05,8983.700195,9048.500000,8945.500000,9012.200195,9012.200195,136505900
2018-12-06,8926.000000,8927.400391,8743.700195,8764.500000,8764.500000,214511000
2018-12-07,8819.599609,8914.599609,8805.200195,8815.500000,8815.500000,164630900
2018-12-10,8771.000000,8804.599609,8644.000000,8660.000000,8660.000000,174111000
2018-12-11,8709.400391,8826.400391,8671.900391,8735.500000,8735.500000,210506500
2018-12-12,8724.900391,8887.700195,8718.099609,8853.400391,8853.400391,219177100
2018-12-13,8915.799805,8974.900391,8868.599609,8926.299805,8926.299805,216181100
2018-12-14,8865.900391,8908.000000,8787.599609,8886.099609,8886.099609,151976500
2018-12-17,8862.900391,8906.200195,8807.900391,8812.500000,8812.500000,173085500
2018-12-18,8781.099609,8802.099609,8700.799805,8700.799805,8700.799805,225824800
2018-12-19,8720.099609,8804.200195,8717.799805,8769.099609,8769.099609,188358900
2018-12-20,8647.799805,8698.500000,8567.000000,8596.500000,8596.500000,231916600
2018-12-21,8563.200195,8598.400391,8468.400391,8556.799805,8556.799805,389118700
2018-12-24,8490.200195,8528.400391,8471.200195,8480.599609,8480.599609,53509900
2018-12-27,8555.599609,8557.700195,8286.200195,8363.900391,8363.900391,211956000
2018-12-28,8386.200195,8513.400391,8378.700195,8493.700195,8493.700195,143834400
2018-12-31,8510.799805,8583.299805,8490.700195,8539.900391,8539.900391,64725600
2019-01-02,8448.299805,8582.400391,8354.799805,8550.000000,8550.000000,130757800
2019-01-03,8497.500000,8590.900391,8488.099609,8523.299805,8523.299805,135067300
2019-01-04,8593.799805,8774.299805,8588.099609,8737.799805,8737.799805,169088900
2019-01-07,8781.200195,8783.500000,8710.400391,8776.299805,8776.299805,128758600
2019-01-08,8783.099609,8895.900391,8773.400391,8847.299805,8847.299805,160821000
2019-01-09,8887.400391,8892.900391,8807.000000,8823.599609,8823.599609,160455800
2019-01-10,8790.000000,8856.799805,8784.500000,8856.799805,8856.799805,148189600
2019-01-11,8855.900391,8900.400391,8836.000000,8877.099609,8877.099609,151619400
2019-01-14,8819.200195,8840.400391,8751.200195,8818.599609,8818.599609,126001000
2019-01-15,8878.400391,8915.900391,8768.200195,8850.099609,8850.099609,136519800
2019-01-16,8869.500000,8912.700195,8836.700195,8912.700195,8912.700195,176317700
2019-01-17,8868.099609,8939.099609,8850.599609,8908.599609,8908.599609,152919300
2019-01-18,8962.299805,9080.799805,8950.900391,9069.099609,9069.099609,203550000
2019-01-21,9064.799805,9070.599609,9033.200195,9053.799805,9053.799805,90493500
2019-01-22,9009.000000,9055.599609,9001.099609,9037.500000,9037.500000,143279700
2019-01-23,9011.900391,9169.700195,9006.400391,9128.799805,9128.799805,135905300
2019-01-24,9150.000000,9205.400391,9088.000000,9150.000000,9150.000000,163420400
2019-01-25,9206.900391,9225.400391,9164.599609,9185.200195,9185.200195,161488700
2019-01-28,9149.500000,9181.500000,9048.900391,9062.400391,9062.400391,134493400
2019-01-29,9064.599609,9163.799805,9034.099609,9119.099609,9119.099609,144375500
2019-01-30,9123.900391,9142.099609,9034.099609,9071.500000,9071.500000,154213400
2019-01-31,9103.799805,9117.099609,8981.700195,9056.700195,9056.700195,222886900
2019-02-01,9058.599609,9078.700195,8942.400391,9019.400391,9019.400391,286844600
2019-02-04,9015.299805,9036.000000,8905.799805,8975.200195,8975.200195,221478000
2019-02-05,8982.000000,9092.000000,8949.200195,9092.000000,9092.000000,210161400
2019-02-06,9070.400391,9113.700195,9055.799805,9100.900391,9100.900391,149917800
2019-02-07,9062.400391,9098.400391,8938.299805,8938.299805,8938.299805,178617900
2019-02-08,8915.400391,8928.400391,8826.500000,8856.799805,8856.799805,165209900
2019-02-11,8905.099609,8974.799805,8893.099609,8936.400391,8936.400391,132243300
2019-02-12,8989.500000,9032.299805,8961.400391,8983.099609,8983.099609,138794100
2019-02-13,8993.299805,9015.599609,8956.900391,8982.400391,8982.400391,155297300
2019-02-14,9035.700195,9038.000000,8943.900391,8952.500000,8952.500000,169672900
2019-02-15,8953.400391,9134.799805,8918.500000,9123.200195,9123.200195,208112700
2019-02-18,9134.599609,9174.700195,9123.599609,9155.500000,9155.500000,115182800
2019-02-19,9152.099609,9187.599609,9096.099609,9136.400391,9136.400391,117857500
2019-02-20,9156.799805,9189.700195,9148.700195,9181.099609,9181.099609,130317300
2019-02-21,9202.500000,9224.700195,9162.900391,9191.200195,9191.200195,137605200
2019-02-22,9184.700195,9238.900391,9175.299805,9204.599609,9204.599609,131199600
2019-02-25,9244.200195,9261.400391,9198.799805,9204.299805,9204.299805,131229800
2019-02-26,9172.000000,9235.799805,9141.799805,9227.200195,9227.200195,127095100
2019-02-27,9206.200195,9226.200195,9160.900391,9211.700195,9211.700195,174514400
2019-02-28,9166.299805,9293.099609,9141.000000,9277.700195,9277.700195,260630500
2019-03-01,9313.500000,9361.400391,9267.700195,9267.700195,9267.700195,167873400
2019-03-04,9309.299805,9322.000000,9248.000000,9259.799805,9259.799805,112921800
2019-03-05,9255.700195,9298.700195,9204.299805,9258.200195,9258.200195,140185000
2019-03-06,9243.099609,9344.599609,9235.400391,9296.700195,9296.700195,140841100
2019-03-07,9301.000000,9366.700195,9216.099609,9249.900391,9249.900391,253052000
2019-03-08,9173.200195,9205.500000,9110.500000,9129.299805,9129.299805,197951600
2019-03-11,9157.700195,9181.700195,9106.799805,9171.900391,9171.900391,129690000
2019-03-12,9206.900391,9213.799805,9137.200195,9161.700195,9161.700195,144895900
2019-03-13,9134.700195,9202.700195,9123.000000,9192.700195,9192.700195,162606600
2019-03-14,9193.700195,9283.900391,9192.099609,9209.799805,9209.799805,155127700
2019-03-15,9219.500000,9342.200195,9216.099609,9342.200195,9342.200195,372906700
2019-03-18,9350.799805,9418.799805,9343.900391,9409.099609,9409.099609,152580300
2019-03-19,9428.400391,9532.900391,9417.900391,9492.299805,9492.299805,150401500
2019-03-20,9467.700195,9509.200195,9405.599609,9405.599609,9405.599609,138666600
2019-03-21,9387.400391,9397.599609,9326.200195,9355.599609,9355.599609,179840500
2019-03-22,9394.599609,9395.200195,9188.299805,9199.400391,9199.400391,216682000
2019-03-25,9159.400391,9232.799805,9127.299805,9179.900391,9179.900391,169093200
2019-03-26,9189.700195,9211.700195,9151.500000,9183.099609,9183.099609,168850600
2019-03-27,9194.799805,9323.500000,9146.099609,9229.900391,9229.900391,239047700
2019-03-28,9214.099609,9245.599609,9170.400391,9174.700195,9174.700195,153242700
2019-03-29,9226.500000,9273.799805,9190.500000,9240.299805,9240.299805,181744200
2019-04-01,9304.799805,9355.200195,9269.700195,9341.700195,9341.700195,200871300
2019-04-02,9356.700195,9400.700195,9322.900391,9363.500000,9363.500000,152284200
2019-04-03,9457.099609,9491.200195,9436.500000,9487.799805,9487.799805,173813100
2019-04-04,9488.900391,9551.500000,9472.000000,9534.099609,9534.099609,164758800
2019-04-05,9542.400391,9553.599609,9476.500000,9510.299805,9510.299805,178692100
2019-04-08,9483.400391,9495.099609,9425.200195,9437.700195,9437.700195,121814500
2019-04-09,9428.299805,9511.200195,9388.299805,9407.799805,9407.799805,137599800
2019-04-10,9423.500000,9467.500000,9395.200195,9406.500000,9406.500000,152200600
2019-04-11,9423.099609,9468.700195,9372.299805,9445.400391,9445.400391,178531100
2019-04-12,9441.299805,9509.200195,9390.200195,9468.500000,9468.500000,212327200
2019-04-15,9488.099609,9528.400391,9468.099609,9497.099609,9497.099609,156927200
2019-04-16,9492.400391,9543.700195,9462.900391,9497.299805,9497.299805,140510300
2019-04-17,9486.000000,9580.599609,9460.500000,9549.799805,9549.799805,193154800
2019-04-18,9553.700195,9581.900391,9480.000000,9581.900391,9581.900391,165266400
2019-04-23,9586.000000,9588.200195,9492.200195,9527.200195,9527.200195,159546500
2019-04-24,9506.299805,9525.200195,9427.400391,9456.400391,9456.400391,157933200
2019-04-25,9450.799805,9503.799805,9421.299805,9501.200195,9501.200195,147415600
2019-04-26,9512.099609,9527.400391,9448.799805,9506.000000,9506.000000,153319300
2019-04-29,9435.299805,9517.200195,9414.400391,9517.200195,9517.200195,146296500
2019-04-30,9497.299805,9570.599609,9455.500000,9570.599609,9570.599609,186881700
2019-05-02,9545.500000,9559.700195,9412.200195,9418.200195,9418.200195,205611000
2019-05-03,9427.900391,9450.700195,9388.700195,9409.599609,9409.599609,126736800
2019-05-06,9259.000000,9347.200195,9236.299805,9331.000000,9331.000000,121602300
2019-05-07,9332.900391,9404.599609,9221.000000,9235.099609,9235.099609,199265700
2019-05-08,9233.900391,9261.200195,9158.299805,9227.000000,9227.000000,185752600
2019-05-09,9162.099609,9184.799805,9079.799805,9095.200195,9095.200195,166997800
2019-05-10,9149.400391,9179.400391,9099.099609,9117.500000,9117.500000,147760300
2019-05-13,9127.599609,9127.599609,9025.700195,9046.799805,9046.799805,147442300
2019-05-14,9078.200195,9127.599609,9053.599609,9127.599609,9127.599609,139675700
2019-05-15,9143.000000,9177.099609,9061.900391,9177.099609,9177.099609,143425500
2019-05-16,9161.400391,9304.299805,9136.700195,9304.299805,9304.299805,157566000
2019-05-17,9278.700195,9321.599609,9223.099609,9280.099609,9280.099609,159798300
2019-05-20,9286.000000,9334.900391,9177.900391,9199.700195,9199.700195,153317000
2019-05-21,9229.000000,9255.000000,9185.200195,9239.099609,9239.099609,131576400
2019-05-22,9232.299805,9288.700195,9182.500000,9232.200195,9232.200195,146552900
2019-05-23,9170.700195,9186.700195,9098.400391,9114.000000,9114.000000,161094300
2019-05-24,9150.299805,9211.099609,9141.400391,9174.599609,9174.599609,121673100
2019-05-27,9225.900391,9294.599609,9204.700195,9216.400391,9216.400391,60178000
2019-05-28,9220.400391,9224.900391,9132.900391,9191.799805,9191.799805,218900800
2019-05-29,9113.200195,9116.700195,9035.099609,9080.500000,9080.500000,148987100
2019-05-30,9120.799805,9175.200195,9114.099609,9157.799805,9157.799805,101389200
2019-05-31,9054.900391,9074.000000,8959.500000,9004.200195,9004.200195,208657500
2019-06-03,8945.700195,9022.799805,8903.099609,9022.799805,9022.799805,156185500
2019-06-04,8972.700195,9138.500000,8964.200195,9117.599609,9117.599609,197017100
2019-06-05,9136.799805,9173.400391,9095.000000,9150.500000,9150.500000,158753000
2019-06-06,9169.200195,9246.200195,9136.700195,9169.200195,9169.200195,212720900
2019-06-07,9186.700195,9261.400391,9185.700195,9236.099609,9236.099609,150664700
2019-06-10,9284.200195,9302.200195,9248.099609,9294.099609,9294.099609,102323700
2019-06-11,9288.599609,9332.500000,9273.400391,9282.099609,9282.099609,144701200
2019-06-12,9244.400391,9274.599609,9223.099609,9238.500000,9238.500000,145203300
2019-06-13,9227.599609,9301.700195,9208.799805,9247.099609,9247.099609,126134300
2019-06-14,9233.799805,9244.700195,9169.299805,9194.200195,9194.200195,114978600
2019-06-17,9199.599609,9205.099609,9127.900391,9131.700195,9131.700195,118121500
2019-06-18,9112.900391,9253.400391,9060.400391,9240.700195,9240.700195,200005900
2019-06-19,9257.299805,9263.299805,9192.400391,9231.200195,9231.200195,180123200
2019-06-20,9272.099609,9292.700195,9204.799805,9208.500000,9208.500000,208459300
2019-06-21,9228.200195,9297.700195,9209.299805,9227.200195,9227.200195,332946000
2019-06-24,9230.000000,9285.400391,9173.299805,9192.500000,9192.500000,121857400
2019-06-25,9165.299805,9173.200195,9120.700195,9159.799805,9159.799805,147680800
2019-06-26,9162.299805,9220.700195,9142.400391,9157.400391,9157.400391,147062800
2019-06-27,9168.000000,9196.799805,9125.799805,9147.799805,9147.799805,137193400
2019-06-28,9148.799805,9216.299805,9118.500000,9198.799805,9198.799805,152187200
2019-07-01,9290.299805,9314.299805,9217.500000,9264.599609,9264.599609,150272600
2019-07-02,9284.000000,9298.400391,9223.400391,9281.500000,9281.500000,126162300
2019-07-03,9290.500000,9407.500000,9277.099609,9394.400391,9394.400391,135394000
2019-07-04,9371.000000,9402.400391,9355.200195,9401.000000,9401.000000,159068600
2019-07-05,9391.700195,9417.799805,9314.200195,9335.000000,9335.000000,165025000
2019-07-08,9303.299805,9340.200195,9268.900391,9284.700195,9284.700195,141917000
2019-07-09,9258.700195,9273.900391,9227.599609,9273.900391,9273.900391,137948800
2019-07-10,9241.299805,9299.599609,9218.299805,9252.900391,9252.900391,140842800
2019-07-11,9268.200195,9300.400391,9230.799805,9280.299805,9280.299805,110811300
2019-07-12,9284.700195,9318.700195,9281.700195,9293.200195,9293.200195,117153600
2019-07-15,9313.200195,9355.299805,9280.099609,9323.599609,9323.599609,115955100
2019-07-16,9326.000000,9393.900391,9316.299805,9377.099609,9377.099609,125329000
2019-07-17,9359.099609,9363.099609,9277.099609,9284.200195,9284.200195,141211100
2019-07-18,9198.500000,9258.900391,9180.500000,9225.700195,9225.700195,155709800
2019-07-19,9263.099609,9289.400391,9152.900391,9170.500000,9170.500000,167669600
2019-07-22,9172.599609,9194.799805,9137.400391,9163.500000,9163.500000,131493500
2019-07-23,9224.099609,9299.000000,9210.900391,9281.599609,9281.599609,157246300
2019-07-24,9287.400391,9341.299805,9269.500000,9329.700195,9329.700195,142611300
2019-07-25,9354.599609,9453.000000,9232.000000,9289.900391,9289.900391,209481800
2019-07-26,9281.099609,9290.200195,9204.900391,9225.500000,9225.500000,220713700
2019-07-29,9201.299805,9257.400391,9194.400391,9215.400391,9215.400391,143203100
2019-07-30,9216.400391,9216.400391,8957.000000,8986.599609,8986.599609,229899500
2019-07-31,8993.599609,9002.299805,8946.700195,8971.000000,8971.000000,175707000
2019-08-01,8947.599609,9038.200195,8939.400391,9038.200195,9038.200195,148850400
2019-08-02,8905.700195,8997.000000,8870.700195,8897.599609,8897.599609,236593200
2019-08-05,8824.000000,8864.500000,8753.000000,8777.200195,8777.200195,182745400
2019-08-06,8774.599609,8820.900391,8699.400391,8699.400391,8699.400391,177519500
2019-08-07,8743.700195,8820.700195,8679.799805,8746.099609,8746.099609,175612000
2019-08-08,8828.799805,8869.000000,8790.500000,8869.000000,8869.000000,161818100
2019-08-09,8814.099609,8825.599609,8740.299805,8757.799805,8757.799805,157538800
2019-08-12,8796.900391,8811.000000,8675.799805,8676.400391,8676.400391,141735900
2019-08-13,8628.200195,8782.000000,8610.200195,8695.099609,8695.099609,200738700
2019-08-14,8684.000000,8684.000000,8497.900391,8522.700195,8522.700195,193781300
2019-08-15,8551.099609,8566.000000,8409.200195,8519.000000,8519.000000,186021200
2019-08-16,8530.000000,8670.700195,8530.000000,8670.400391,8670.400391,307070400
2019-08-19,8726.900391,8774.400391,8702.700195,8733.299805,8733.299805,149328300
2019-08-20,8707.099609,8727.599609,8618.299805,8618.299805,8618.299805,140086000
2019-08-21,8645.900391,8722.900391,8644.299805,8701.500000,8701.500000,109016400
2019-08-22,8684.400391,8806.400391,8675.599609,8716.400391,8716.400391,143420500
2019-08-23,8764.400391,8782.599609,8649.500000,8649.500000,8649.500000,133607400
2019-08-26,8603.299805,8702.000000,8592.200195,8679.200195,8679.200195,86668500
2019-08-27,8682.200195,8767.900391,8662.099609,8728.900391,8728.900391,156833800
2019-08-28,8711.500000,8753.799805,8678.900391,8747.099609,8747.099609,107404400
2019-08-29,8728.200195,8841.099609,8725.900391,8794.299805,8794.299805,142695300
2019-08-30,8809.099609,8858.799805,8797.099609,8812.900391,8812.900391,146442000
2019-09-02,8810.799805,8858.400391,8804.900391,8815.500000,8815.500000,97947400
2019-09-03,8806.799805,8828.799805,8772.799805,8809.200195,8809.200195,158817500
2019-09-04,8872.299805,8904.500000,8856.599609,8856.599609,8856.599609,169520500
2019-09-05,8913.000000,8995.400391,8908.099609,8992.700195,8992.700195,215605500
2019-09-06,8992.799805,9025.900391,8958.599609,8990.099609,8990.099609,168793800
2019-09-09,8997.700195,9026.299805,8987.599609,9010.599609,9010.599609,179010000
2019-09-10,9007.400391,9088.099609,8947.700195,9078.200195,9078.200195,265631700
2019-09-11,9109.299805,9124.000000,9029.400391,9059.500000,9059.500000,212019200
2019-09-12,9078.099609,9112.900391,8994.299805,9082.299805,9082.299805,231323500
2019-09-13,9099.799805,9153.500000,9084.299805,9137.900391,9137.900391,226196600
